Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
651.txt,0.547619047619,0.547619047619,0.571428571429,0.608695652174,0.583333333333,0.555555555556,0.555555555556,0.444444444444,0.6,1.0,0.5,0.444444444444,0.4375,0.829268292683,0.9,0.393939393939,2.6,0.8,0.48,3.0,0.75,0.315789473684,1.2,0.8,0.333333333333,1.25,0.75,0.428571428571,1.2,0.4,0.6,1.5,0.5,0.428571428571,0.6,0.6,0.5,0.75,0.75,0.375,0.6,0.6,0.333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.4,0.8,1.0,0.5,0.5,1.4,0.6,0.7,1.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.0,0,0,0.318598100355,0.610453138966,0,0,0.946517935002,0.930278174168,0,0,0.682323078515,0.652890571187,0,0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0714285714286,0.047619047619,0.0714285714286,0.0714285714286,0.0714285714286,0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.047619047619,0.0952380952381,0.0952380952381,0.0,0.047619047619,0.0,0.119047619048,0.0,0.119047619048,0.0952380952381,0.444444444444,0.380952380952,0.47619047619
123.txt,0.923076923077,0.923076923077,0.461538461538,0.416666666667,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.153846153846,1.0,0.153846153846,0.153846153846
645.txt,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0
36.txt,0.435483870968,0.427692307692,0.451612903226,0.481481481481,0.464285714286,0.411764705882,0.411764705882,0.5,0.5,1.0,0.6,0.5,0.5,0.770491803279,0.916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258065,0.129032258065,0.0,0.0161290322581,0.0,0.112903225806,0.0483870967742,0.0,0.0161290322581,0.0161290322581,0.0161290322581,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.145161290323,0.0483870967742,0.0161290322581,0.0322580645161,0.0,0.0,0.129032258065,0.0322580645161,0.161290322581,0.0645161290323,0.285714285714,0.322580645161,0.387096774194
22.txt,1.0,1.0,0.333333333333,0.333333333333,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,1.0,0.0,0.0
269.txt,1.0,1.0,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0
241.txt,1.0,1.0,0.461538461538,0.461538461538,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527.txt,0.625,0.625,0.583333333333,0.6,0.642857142857,0.6,0.6,0.571428571429,0.6,1.0,0,0.5,0.555555555556,0.826086956522,0.954545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.0,0.0416666666667,0.0833333333333,0.285714285714,0.375,0.458333333333
533.txt,0.58,0.58,0.48,0.551724137931,0.666666666667,0.538461538462,0.538461538462,0.692307692308,0.625,0.5,1.0,0.5,0.647058823529,0.857142857143,0.9375,0.423076923077,3.66666666667,0.666666666667,0.4,3.0,0.5,0.333333333333,1.66666666667,0.666666666667,0.333333333333,1.5,0.5,0.583333333333,2.33333333333,0.666666666667,0.5,1.5,0.5,0.25,0.666666666667,0.666666666667,0.2,0.5,0.5,0.6,1.0,0.666666666667,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666666667,0.666666666667,1.0,0.5,0.5,0.4,1.33333333333,0.666666666667,0.333333333333,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666667,1.66666666667,0,0,0.286191884919,0.568566295116,0,0,0.776554922287,0.977616671591,0,0,0.79101741527,0.731720842038,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0769230769231,0.28,0.28
255.txt,0.5,0.57619047619,0.442857142857,0.485714285714,0.548387096774,0.461538461538,0.461538461538,0.545454545455,0.615384615385,0.5,0.4,0.4,0.5,0.811594202899,0.941176470588,0.395833333333,4.75,1.0,0.514285714286,6.0,1.0,0.333333333333,2.0,0.75,0.411764705882,2.33333333333,1.0,0.458333333333,2.75,1.0,0.611111111111,3.66666666667,1.0,0.222222222222,0.5,0.5,0.428571428571,1.0,1.0,0.4,1.0,0.75,0.375,1.0,0.666666666667,0.0,0.0,0.0,1.0,0.333333333333,0.333333333333,0.666666666667,0.5,0.25,0.0,0.0,0.0,0.333333333333,0.25,0.25,1.0,0.666666666667,0.666666666667,0.25,0.75,0.5,0.555555555556,1.66666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0,0,0.523918832463,0.721414688319,0,0,0.963730247402,0.983814570878,0,0,0.860228141114,0.839929483026,0,0,0.0142857142857,0.0142857142857,0.0,0.0571428571429,0.0,0.0428571428571,0.0571428571429,0.0,0.0,0.0,0.0428571428571,0.0,0.1,0.0,0.0,0.0,0.0428571428571,0.0714285714286,0.0714285714286,0.0,0.0142857142857,0.0,0.1,0.0,0.0857142857143,0.0714285714286,0.454545454545,0.342857142857,0.414285714286
282.txt,0.719298245614,0.765,0.526315789474,0.536585365854,0.733333333333,0.740740740741,0.740740740741,0.714285714286,0.5,1.0,1.0,1.0,0.733333333333,0.857142857143,0.890909090909,0.0869565217391,0.8,0.6,0.358974358974,3.5,1.0,0.0,0.0,0.0,0.4,2.0,0.75,0.0869565217391,0.4,0.4,0.3,1.5,0.75,0.0,0.0,0.0,0.4,1.0,0.5,0.0,0.0,0.0,0.571428571429,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636363636,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.117290643997,0.598038657449,0,0,0.999320495629,0.903591592731,0,0,0.854683491079,0.843949918343,0,0,0.0350877192982,0.0350877192982,0.0,0.0175438596491,0.0,0.0350877192982,0.0175438596491,0.0,0.0175438596491,0.0175438596491,0.0526315789474,0.0,0.0701754385965,0.0350877192982,0.0,0.0350877192982,0.0350877192982,0.0350877192982,0.0175438596491,0.0,0.0,0.0,0.0701754385965,0.0,0.0526315789474,0.0350877192982,0.142857142857,0.263157894737,0.263157894737
296.txt,0.928571428571,0.928571428571,0.571428571429,0.615384615385,1.0,0.833333333333,0.833333333333,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.111111111111,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.333333333333,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.105557524988,0,0,0,0.268143236833,0,0,0,0.200413282044,0,0,0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0714285714286,0.0714285714286,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0714285714286,0.333333333333,0.0,0.0
292.txt,0.75,0.75,0.45,0.533333333333,0.888888888889,0.636363636364,0.636363636364,0.75,1.0,0,1.0,1.0,0.833333333333,0.894736842105,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.05,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.25,0.1,0.1
286.txt,0.857142857143,0.857142857143,0.285714285714,0.333333333333,1.0,0.8,0.8,0,1.0,0,1.0,0.5,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.142857142857,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.285714285714,0,0.0,0.285714285714
279.txt,0.697674418605,0.697674418605,0.53488372093,0.6,0.782608695652,0.6,0.6,0.777777777778,0.777777777778,1.0,0.75,0.375,0.588235294118,0.928571428571,0.975609756098,0.0645161290323,0.5,0.5,0.190476190476,1.33333333333,1.0,0.0,0.0,0.0,0.0833333333333,0.333333333333,0.333333333333,0.142857142857,0.5,0.5,0.333333333333,1.0,0.666666666667,0.0,0.0,0.0,0.2,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.666666666667,0.666666666667,0.333333333333,0.0769230769231,0.25,0.25,0.375,1.0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.331627183926,0.515461211521,0,0,0.988211071014,0.979469218172,0,0,0.772657446377,0.79964899414,0,0,0.0232558139535,0.0232558139535,0.0,0.0232558139535,0.0,0.046511627907,0.0232558139535,0.0,0.0,0.0,0.0232558139535,0.0,0.0232558139535,0.0,0.0,0.0,0.046511627907,0.0232558139535,0.0232558139535,0.0,0.0,0.0,0.0697674418605,0.0,0.0697674418605,0.046511627907,0.222222222222,0.232558139535,0.279069767442
251.txt,0.71875,0.71875,0.4375,0.478260869565,0.785714285714,0.722222222222,0.722222222222,0.8,0.833333333333,1.0,0.5,0.5,0.6,0.967741935484,1.0,0.260869565217,3.0,1.0,0.6,6.0,1.0,0.1,0.5,0.5,0.666666666667,2.0,1.0,0.307692307692,2.0,1.0,0.571428571429,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.5,0.5,0,0.0,0.0,0.75,1.5,1.0,1.0,2.0,1.0,0.375,1.5,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0783117441379,0.682609108334,0,0,0.998156831906,0.999390467036,0,0,0.805929576845,0.775963985124,0,0,0.0625,0.0625,0.0,0.03125,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0625,0.0,0.0625,0.03125,0.0,0.03125,0.0625,0.03125,0.03125,0.0,0.0,0.03125,0.125,0.0,0.09375,0.09375,0.6,0.1875,0.25
537.txt,1.0,1.0,0.461538461538,0.461538461538,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.5,0.0,0.0
523.txt,0.714285714286,0.714285714286,0.485714285714,0.48,0.705882352941,0.722222222222,0.722222222222,0.777777777778,0.571428571429,0,1.0,0.6,0.714285714286,0.911764705882,0.969696969697,0.185185185185,1.25,0.5,0.307692307692,2.66666666667,0.666666666667,0.153846153846,0.5,0.25,0.333333333333,1.33333333333,0.333333333333,0.214285714286,0.75,0.5,0.285714285714,1.33333333333,0.666666666667,0.25,0.5,0.25,0.285714285714,0.666666666667,0.333333333333,0.0,0.0,0.0,0.5,0.666666666667,0.333333333333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.5,0.5,0.666666666667,0.666666666667,0.666666666667,0.363636363636,1.0,0.5,0.4,1.33333333333,0.666666666667,0.185185185185,1.25,0.5,0.307692307692,2.66666666667,0.666666666667,0.153846153846,0.5,0.25,0.333333333333,1.33333333333,0.333333333333,0.214285714286,0.75,0.5,0.285714285714,1.33333333333,0.666666666667,0.25,0.5,0.25,0.285714285714,0.666666666667,0.333333333333,0.0,0.0,0.0,0.5,0.666666666667,0.333333333333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.5,0.5,0.666666666667,0.666666666667,0.666666666667,0.363636363636,1.0,0.5,0.4,1.33333333333,0.666666666667,0.5,0.0,0.5,0.0,0.272443218981,0.511019732031,0.272443218981,0.511019732031,0.88619416467,0.825505657607,0.88619416467,0.825505657607,0.767809743088,0.74796019802,0.767809743088,0.74796019802,0.0571428571429,0.0571428571429,0.0,0.0857142857143,0.0,0.0571428571429,0.0857142857143,0.0,0.0571428571429,0.0571428571429,0.0857142857143,0.0,0.0571428571429,0.0,0.0,0.0,0.0571428571429,0.0857142857143,0.0857142857143,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0857142857143,0.333333333333,0.257142857143,0.342857142857
245.txt,0.923076923077,0.923076923077,0.461538461538,0.5,1.0,0.857142857143,0.857142857143,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.230769230769,0.0,0.230769230769,0.0,0.0,0.0,0.0
26.txt,0.642857142857,0.642857142857,0.285714285714,0.444444444444,1.0,0.5,0.5,0,1.0,1.0,1.0,0.5,0.5,0.846153846154,0.916666666667,0.333333333333,1.5,1.0,0.333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,-0.0926254568184,0,0,0,0.682312889901,0.551290602281,0,0,0.523287047321,0.130936658258,0,0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857143,0,0.0,0.357142857143
